tahun,provinsi,nama_kabupaten,nama_kecamatan,nama_kelurahan,usia,jenis_kelamin,jumlah 
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,10-14,Perempuan,4369
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,15-19,Perempuan,4065
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,20-24,Perempuan,3830
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,25-29,Perempuan,4350
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,30-34,Perempuan,4927
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,35-39,Perempuan,5365
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,40-44,Perempuan,4336
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,45-49,Perempuan,3532
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,50-54,Perempuan,2707
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,55-59,Perempuan,2030
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,60-64,Perempuan,1260
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,65-69,Perempuan,756
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,70-75,Perempuan,474
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,>75,Perempuan,321
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,0-4,Perempuan,452
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,05-09,Perempuan,640
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,10-14,Perempuan,600
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,15-19,Perempuan,521
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,20-24,Perempuan,501
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,25-29,Perempuan,544
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,30-34,Perempuan,639
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,35-39,Perempuan,719
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,40-44,Perempuan,585
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,45-49,Perempuan,459
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,50-54,Perempuan,319
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,55-59,Perempuan,269
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,60-64,Perempuan,176
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,65-69,Perempuan,120
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,70-75,Perempuan,91
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,>75,Perempuan,78
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,0-4,Perempuan,1200
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,05-09,Perempuan,1677
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,10-14,Perempuan,1409
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,15-19,Perempuan,1439
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,20-24,Perempuan,1426
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,25-29,Perempuan,1554
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,30-34,Perempuan,1925
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,35-39,Perempuan,2015
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,40-44,Perempuan,1566
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,45-49,Perempuan,1340
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,50-54,Perempuan,1060
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,55-59,Perempuan,935
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,60-64,Perempuan,633
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,65-69,Perempuan,416
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,70-75,Perempuan,271
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,>75,Perempuan,221
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,0-4,Perempuan,2405
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,05-09,Perempuan,3621
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,10-14,Perempuan,3070
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,15-19,Perempuan,3031
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,20-24,Perempuan,3126
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,25-29,Perempuan,3504
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,30-34,Perempuan,4342
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,35-39,Perempuan,4520
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,40-44,Perempuan,3629
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,45-49,Perempuan,3044
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,50-54,Perempuan,2516
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,55-59,Perempuan,2302
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,60-64,Perempuan,1802
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,65-69,Perempuan,1218
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,70-75,Perempuan,864
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,>75,Perempuan,704
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PLUIT,0-4,Perempuan,1351
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PLUIT,05-09,Perempuan,1848
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PLUIT,10-14,Perempuan,1549
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PLUIT,15-19,Perempuan,1609
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PLUIT,20-24,Perempuan,1735
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PLUIT,25-29,Perempuan,2189
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PLUIT,30-34,Perempuan,2524
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PLUIT,35-39,Perempuan,2693
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PLUIT,40-44,Perempuan,2157
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PLUIT,45-49,Perempuan,1761
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PLUIT,50-54,Perempuan,1528
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PLUIT,55-59,Perempuan,1599
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PLUIT,60-64,Perempuan,1486
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PLUIT,65-69,Perempuan,1107
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PLUIT,70-75,Perempuan,757
2017,DKI Jakarta,JAKARTA UTARA,PENJARINGAN,PLUIT,>75,Perempuan,660
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,0-4,Perempuan,1334
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,05-09,Perempuan,1857
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,10-14,Perempuan,1770
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,15-19,Perempuan,1558
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,20-24,Perempuan,1605
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,25-29,Perempuan,1637
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,30-34,Perempuan,1835
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,35-39,Perempuan,2151
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,40-44,Perempuan,2067
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,45-49,Perempuan,1656
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,50-54,Perempuan,1202
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,55-59,Perempuan,908
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,60-64,Perempuan,500
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,65-69,Perempuan,370
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,70-75,Perempuan,252
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,>75,Perempuan,165
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,0-4,Perempuan,2258
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,05-09,Perempuan,3025
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,10-14,Perempuan,2661
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,15-19,Perempuan,2502
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,20-24,Perempuan,2602
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,25-29,Perempuan,3056
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,30-34,Perempuan,3664
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,35-39,Perempuan,3844
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,40-44,Perempuan,2877
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,45-49,Perempuan,2391
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,50-54,Perempuan,2091
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,55-59,Perempuan,2021
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,60-64,Perempuan,1390
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,65-69,Perempuan,839
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,70-75,Perempuan,442
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,>75,Perempuan,324
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,0-4,Perempuan,1580
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,05-09,Perempuan,2150
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,10-14,Perempuan,1848
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,15-19,Perempuan,1766
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,20-24,Perempuan,1814
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,25-29,Perempuan,1883
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,30-34,Perempuan,2132
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,35-39,Perempuan,2339
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,40-44,Perempuan,2042
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,45-49,Perempuan,1638
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,50-54,Perempuan,1288
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,55-59,Perempuan,986
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,60-64,Perempuan,637
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,65-69,Perempuan,386
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,70-75,Perempuan,255
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,>75,Perempuan,159
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,0-4,Perempuan,1099
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,05-09,Perempuan,1535
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,10-14,Perempuan,1430
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,15-19,Perempuan,1320
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,20-24,Perempuan,1366
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,25-29,Perempuan,1371
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,30-34,Perempuan,1588
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,35-39,Perempuan,1758
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,40-44,Perempuan,1523
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,45-49,Perempuan,1337
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,50-54,Perempuan,1059
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,55-59,Perempuan,904
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,60-64,Perempuan,440
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,65-69,Perempuan,365
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,70-75,Perempuan,251
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,>75,Perempuan,194
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,0-4,Perempuan,2042
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,05-09,Perempuan,2722
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,10-14,Perempuan,2331
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,15-19,Perempuan,2159
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,20-24,Perempuan,2174
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,25-29,Perempuan,2331
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,30-34,Perempuan,2736
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,35-39,Perempuan,3100
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,40-44,Perempuan,2732
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,45-49,Perempuan,2371
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,50-54,Perempuan,1706
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,55-59,Perempuan,1310
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,60-64,Perempuan,835
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,65-69,Perempuan,676
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,70-75,Perempuan,467
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,>75,Perempuan,290
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,0-4,Perempuan,2381
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,05-09,Perempuan,3381
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,10-14,Perempuan,2926
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,15-19,Perempuan,2730
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,20-24,Perempuan,2950
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,25-29,Perempuan,3308
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,30-34,Perempuan,4034
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,35-39,Perempuan,4204
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,40-44,Perempuan,3582
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,45-49,Perempuan,3053
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,50-54,Perempuan,2635
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,55-59,Perempuan,2463
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,60-64,Perempuan,1718
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,65-69,Perempuan,1128
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,70-75,Perempuan,711
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,>75,Perempuan,544
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,0-4,Perempuan,1865
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,05-09,Perempuan,2462
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,10-14,Perempuan,2045
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,15-19,Perempuan,2049
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,20-24,Perempuan,1996
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,25-29,Perempuan,2063
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,30-34,Perempuan,2334
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,35-39,Perempuan,2715
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,40-44,Perempuan,2436
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,45-49,Perempuan,2087
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,50-54,Perempuan,1512
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,55-59,Perempuan,1123
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,60-64,Perempuan,656
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,65-69,Perempuan,472
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,70-75,Perempuan,344
2017,DKI Jakarta,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,>75,Perempuan,216
2017,DKI Jakarta,JAKARTA UTARA,KOJA,KOJA,0-4,Perempuan,1127
2017,DKI Jakarta,JAKARTA UTARA,KOJA,KOJA,05-09,Perempuan,1525
2017,DKI Jakarta,JAKARTA UTARA,KOJA,KOJA,10-14,Perempuan,1290
2017,DKI Jakarta,JAKARTA UTARA,KOJA,KOJA,15-19,Perempuan,1267
2017,DKI Jakarta,JAKARTA UTARA,KOJA,KOJA,20-24,Perempuan,1320
2017,DKI Jakarta,JAKARTA UTARA,KOJA,KOJA,25-29,Perempuan,1418
2017,DKI Jakarta,JAKARTA UTARA,KOJA,KOJA,30-34,Perempuan,1600
2017,DKI Jakarta,JAKARTA UTARA,KOJA,KOJA,35-39,Perempuan,1632
2017,DKI Jakarta,JAKARTA UTARA,KOJA,KOJA,40-44,Perempuan,1394
2017,DKI Jakarta,JAKARTA UTARA,KOJA,KOJA,45-49,Perempuan,1223
2017,DKI Jakarta,JAKARTA UTARA,KOJA,KOJA,50-54,Perempuan,1017
2017,DKI Jakarta,JAKARTA UTARA,KOJA,KOJA,55-59,Perempuan,772
2017,DKI Jakarta,JAKARTA UTARA,KOJA,KOJA,60-64,Perempuan,397
2017,DKI Jakarta,JAKARTA UTARA,KOJA,KOJA,65-69,Perempuan,267
2017,DKI Jakarta,JAKARTA UTARA,KOJA,KOJA,70-75,Perempuan,187
2017,DKI Jakarta,JAKARTA UTARA,KOJA,KOJA,>75,Perempuan,150
2017,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU UTARA,0-4,Perempuan,2884
2017,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU UTARA,05-09,Perempuan,3854
2017,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU UTARA,10-14,Perempuan,3260
2017,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU UTARA,15-19,Perempuan,2924
2017,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU UTARA,20-24,Perempuan,3146
2017,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU UTARA,25-29,Perempuan,3350
2017,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU UTARA,30-34,Perempuan,3827
2017,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU UTARA,35-39,Perempuan,4165
2017,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU UTARA,40-44,Perempuan,3424
2017,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU UTARA,45-49,Perempuan,2783
2017,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU UTARA,50-54,Perempuan,2034
2017,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU UTARA,55-59,Perempuan,1856
2017,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU UTARA,60-64,Perempuan,1251
2017,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU UTARA,65-69,Perempuan,827
2017,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU UTARA,70-75,Perempuan,452
2017,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU UTARA,>75,Perempuan,266
2017,DKI Jakarta,JAKARTA UTARA,KOJA,LAGOA,0-4,Perempuan,2473
2017,DKI Jakarta,JAKARTA UTARA,KOJA,LAGOA,05-09,Perempuan,3238
2017,DKI Jakarta,JAKARTA UTARA,KOJA,LAGOA,10-14,Perempuan,2831
2017,DKI Jakarta,JAKARTA UTARA,KOJA,LAGOA,15-19,Perempuan,2661
2017,DKI Jakarta,JAKARTA UTARA,KOJA,LAGOA,20-24,Perempuan,2852
2017,DKI Jakarta,JAKARTA UTARA,KOJA,LAGOA,25-29,Perempuan,2989
2017,DKI Jakarta,JAKARTA UTARA,KOJA,LAGOA,30-34,Perempuan,3206
2017,DKI Jakarta,JAKARTA UTARA,KOJA,LAGOA,35-39,Perempuan,3369
2017,DKI Jakarta,JAKARTA UTARA,KOJA,LAGOA,40-44,Perempuan,2885
2017,DKI Jakarta,JAKARTA UTARA,KOJA,LAGOA,45-49,Perempuan,2581
2017,DKI Jakarta,JAKARTA UTARA,KOJA,LAGOA,50-54,Perempuan,2082
2017,DKI Jakarta,JAKARTA UTARA,KOJA,LAGOA,55-59,Perempuan,1617
2017,DKI Jakarta,JAKARTA UTARA,KOJA,LAGOA,60-64,Perempuan,943
2017,DKI Jakarta,JAKARTA UTARA,KOJA,LAGOA,65-69,Perempuan,676
2017,DKI Jakarta,JAKARTA UTARA,KOJA,LAGOA,70-75,Perempuan,440
2017,DKI Jakarta,JAKARTA UTARA,KOJA,LAGOA,>75,Perempuan,272
2017,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,0-4,Perempuan,1388
2017,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,05-09,Perempuan,1886
2017,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,10-14,Perempuan,1695
2017,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,15-19,Perempuan,1497
2017,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,20-24,Perempuan,1476
2017,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,25-29,Perempuan,1593
2017,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,30-34,Perempuan,1918
2017,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,35-39,Perempuan,2081
2017,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,40-44,Perempuan,1797
2017,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,45-49,Perempuan,1480
2017,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,50-54,Perempuan,1143
2017,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,55-59,Perempuan,887
2017,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,60-64,Perempuan,619
2017,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,65-69,Perempuan,413
2017,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,70-75,Perempuan,281
2017,DKI Jakarta,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,>75,Perempuan,170
2017,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU SELATAN,0-4,Perempuan,1657
2017,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU SELATAN,05-09,Perempuan,2155
2017,DKI Jakarta,JAKARTA UTARA,KOJA,TUGU SELATAN,10-14,Perempuan,1847
