tahun,nama_provinsi,nama_kabupaten/kota,nama kecamatan,nama_kelurahan,jenis_pekerjaan,jumlah
2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEKOJAN,Mengurus Rumah Tangga,5685
2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,ROA MALAKA,Mengurus Rumah Tangga,844
2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI SELATAN,Mengurus Rumah Tangga,3554
2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,Mengurus Rumah Tangga,10660
2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,Mengurus Rumah Tangga,8229
2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,Mengurus Rumah Tangga,7988
2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,Mengurus Rumah Tangga,4775
2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,DURI KEPA,Mengurus Rumah Tangga,13726
2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,Mengurus Rumah Tangga,10293
2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,Mengurus Rumah Tangga,6940
2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,Mengurus Rumah Tangga,15670
2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,SEMANAN,Mengurus Rumah Tangga,14873
2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,TEGAL ALUR,Mengurus Rumah Tangga,19182
2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,KAMAL,Mengurus Rumah Tangga,13527
2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEGADUNGAN,Mengurus Rumah Tangga,16099
2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,PALMERAH,PALMERAH,Mengurus Rumah Tangga,13337
2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,PALMERAH,SLIPI,Mengurus Rumah Tangga,3588
2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,PALMERAH,KOTA BAMBU UTARA,Mengurus Rumah Tangga,6046
2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,PALMERAH,JATI PULO,Mengurus Rumah Tangga,6743
2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,PALMERAH,KEMANGGISAN,Mengurus Rumah Tangga,6670
2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,PALMERAH,KOTA BAMBU SELATAN,Mengurus Rumah Tangga,4991
2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,Mengurus Rumah Tangga,12407
2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,Mengurus Rumah Tangga,8670
2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,Mengurus Rumah Tangga,6533
2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,SRENGSENG,Mengurus Rumah Tangga,8931
2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,JOGLO,Mengurus Rumah Tangga,8242
2015,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,Mengurus Rumah Tangga,5787
2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,TEBET,TEBET TIMUR,Mengurus Rumah Tangga,3462
2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,TEBET,TEBET BARAT,Mengurus Rumah Tangga,3982
2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,TEBET,MENTENG DALAM,Mengurus Rumah Tangga,8073
2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,TEBET,KEBON BARU,Mengurus Rumah Tangga,7965
2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,TEBET,BUKIT DURI,Mengurus Rumah Tangga,8318
2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,TEBET,MANGGARAI SELATAN,Mengurus Rumah Tangga,5139
2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,TEBET,MANGGARAI,Mengurus Rumah Tangga,7022
2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,Mengurus Rumah Tangga,570
2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,Mengurus Rumah Tangga,588
2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,Mengurus Rumah Tangga,3423
2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KARET,Mengurus Rumah Tangga,2055
2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,Mengurus Rumah Tangga,6309
2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,Mengurus Rumah Tangga,6126
2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,GUNTUR,Mengurus Rumah Tangga,818
2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KUNINGAN TIMUR,Mengurus Rumah Tangga,1280
2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,Mengurus Rumah Tangga,4113
2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,Mengurus Rumah Tangga,4826
2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,Mengurus Rumah Tangga,9487
2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,Mengurus Rumah Tangga,6834
2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,Mengurus Rumah Tangga,2799
2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,Mengurus Rumah Tangga,4806
2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,JATI PADANG,Mengurus Rumah Tangga,7672
2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,Mengurus Rumah Tangga,4990
2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,Mengurus Rumah Tangga,8224
2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,Mengurus Rumah Tangga,12318
2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,Mengurus Rumah Tangga,7508
2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,Mengurus Rumah Tangga,9347
2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,Mengurus Rumah Tangga,8548
2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,Mengurus Rumah Tangga,11228
2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,Mengurus Rumah Tangga,8085
2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,Mengurus Rumah Tangga,9620
2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,Mengurus Rumah Tangga,9454
2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,Mengurus Rumah Tangga,8044
2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,Mengurus Rumah Tangga,10641
2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Mengurus Rumah Tangga,7345
2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Mengurus Rumah Tangga,8785
2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,Mengurus Rumah Tangga,4313
2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Mengurus Rumah Tangga,5829
2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,Mengurus Rumah Tangga,491
2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,Mengurus Rumah Tangga,1959
2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,Mengurus Rumah Tangga,2872
2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,Mengurus Rumah Tangga,670
2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,Mengurus Rumah Tangga,1090
2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,Mengurus Rumah Tangga,705
2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PULO,Mengurus Rumah Tangga,1160
2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,Mengurus Rumah Tangga,2437
2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,GANDARIA UTARA,Mengurus Rumah Tangga,7981
2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,Mengurus Rumah Tangga,7084
2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PANCORAN,Mengurus Rumah Tangga,4024
2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,KALIBATA,Mengurus Rumah Tangga,9068
2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,RAWA JATI,Mengurus Rumah Tangga,3608
2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Mengurus Rumah Tangga,5968
2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Mengurus Rumah Tangga,4408
2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,CIKOKO,Mengurus Rumah Tangga,2151
2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,Mengurus Rumah Tangga,13012
2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,SRENGSENG SAWAH,Mengurus Rumah Tangga,11882
2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,Mengurus Rumah Tangga,7514
2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,Mengurus Rumah Tangga,11675
2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,Mengurus Rumah Tangga,8085
2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,Mengurus Rumah Tangga,7510
2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,Mengurus Rumah Tangga,5470
2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,Mengurus Rumah Tangga,10295
2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,Mengurus Rumah Tangga,10809
2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,Mengurus Rumah Tangga,7025
2015,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,Mengurus Rumah Tangga,8285
2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,Mengurus Rumah Tangga,7357
2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,UTAN KAYU UTARA,Mengurus Rumah Tangga,5768
2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,KAYU MANIS,Mengurus Rumah Tangga,5862
2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,PAL MERIAM,Mengurus Rumah Tangga,4576
2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,Mengurus Rumah Tangga,3793
2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Mengurus Rumah Tangga,7105
2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Mengurus Rumah Tangga,6949
2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,Mengurus Rumah Tangga,9122
2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,CIPINANG,Mengurus Rumah Tangga,8716
2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,Mengurus Rumah Tangga,5408
2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,Mengurus Rumah Tangga,7803
2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,KAYU PUTIH,Mengurus Rumah Tangga,8494
2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,JATI,Mengurus Rumah Tangga,6751
2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,Mengurus Rumah Tangga,6725
2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,Mengurus Rumah Tangga,8357
2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,Mengurus Rumah Tangga,2288
2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,Mengurus Rumah Tangga,5325
2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,Mengurus Rumah Tangga,7497
2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,Mengurus Rumah Tangga,12177
2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,Mengurus Rumah Tangga,8019
2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,Mengurus Rumah Tangga,11867
2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,KRAMAT JATI,Mengurus Rumah Tangga,7036
2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,KAMPUNG TENGAH,Mengurus Rumah Tangga,9680
2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,DUKUH,Mengurus Rumah Tangga,5414
2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,Mengurus Rumah Tangga,9973
2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,Mengurus Rumah Tangga,6065
2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CILILITAN,Mengurus Rumah Tangga,9089
2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CAWANG,Mengurus Rumah Tangga,7461
2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,GEDONG,Mengurus Rumah Tangga,7329
2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,BARU,Mengurus Rumah Tangga,4887
2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,Mengurus Rumah Tangga,8498
2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,KALISARI,Mengurus Rumah Tangga,8260
2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,PEKAYON,Mengurus Rumah Tangga,9233
2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,JATINEGARA,Mengurus Rumah Tangga,18708
2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,RAWA TERATE,Mengurus Rumah Tangga,6232
2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,Mengurus Rumah Tangga,21680
2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,Mengurus Rumah Tangga,11967
2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,Mengurus Rumah Tangga,19713
2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,Mengurus Rumah Tangga,6473
2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,Mengurus Rumah Tangga,11512
2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,Mengurus Rumah Tangga,12629
2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,Mengurus Rumah Tangga,12463
2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,KLENDER,Mengurus Rumah Tangga,15783
2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,Mengurus Rumah Tangga,13532
2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,Mengurus Rumah Tangga,5118
2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,MALAKA JAYA,Mengurus Rumah Tangga,5848
2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,Mengurus Rumah Tangga,7247
2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MAKASAR,MAKASAR,Mengurus Rumah Tangga,7676
2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MAKASAR,PINANG RANTI,Mengurus Rumah Tangga,5532
2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MAKASAR,KEBON PALA,Mengurus Rumah Tangga,10259
2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,Mengurus Rumah Tangga,5337
2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Mengurus Rumah Tangga,8568
2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIRACAS,CIRACAS,Mengurus Rumah Tangga,14014
2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIRACAS,CIBUBUR,Mengurus Rumah Tangga,13937
2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Mengurus Rumah Tangga,9352
2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIRACAS,SUSUKAN,Mengurus Rumah Tangga,8315
2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIRACAS,RAMBUTAN,Mengurus Rumah Tangga,7902
2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Mengurus Rumah Tangga,4748
2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,Mengurus Rumah Tangga,5263
2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,PONDOK RANGGON,Mengurus Rumah Tangga,5338
2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,MUNJUL,Mengurus Rumah Tangga,4988
2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,SETU,Mengurus Rumah Tangga,4139
2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,Mengurus Rumah Tangga,5332
2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,Mengurus Rumah Tangga,13059
2015,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CEGER,Mengurus Rumah Tangga,3755
2015,PROVINSI DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTR,P. PANGGANG,Pelajar / Mahasiswa,1106
2015,PROVINSI DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTR,P. KELAPA,Pelajar / Mahasiswa,999
2015,PROVINSI DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTR,P. HARAPAN,Pelajar / Mahasiswa,380
2015,PROVINSI DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU SLT,P. UNTUNG JAWA,Pelajar / Mahasiswa,326
2015,PROVINSI DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU SLT,P. TIDUNG,Pelajar / Mahasiswa,698
2015,PROVINSI DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU SLT,P. PARI,Pelajar / Mahasiswa,415
2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,GAMBIR,GAMBIR,Pelajar / Mahasiswa,491
2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,GAMBIR,CIDENG,Pelajar / Mahasiswa,2797
2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,Pelajar / Mahasiswa,3030
2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,Pelajar / Mahasiswa,2184
2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,Pelajar / Mahasiswa,1768
2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,GAMBIR,DURI PULO,Pelajar / Mahasiswa,3329
2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,Pelajar / Mahasiswa,2188
2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,Pelajar / Mahasiswa,4382
2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARTINI,Pelajar / Mahasiswa,3881
2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,Pelajar / Mahasiswa,2785
2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,Pelajar / Mahasiswa,4278
2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,Pelajar / Mahasiswa,3509
2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,Pelajar / Mahasiswa,4600
2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,Pelajar / Mahasiswa,3593
2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SERDANG,Pelajar / Mahasiswa,4904
2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,Pelajar / Mahasiswa,3409
2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,Pelajar / Mahasiswa,5092
2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,Pelajar / Mahasiswa,3688
2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,Pelajar / Mahasiswa,4611
2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,SENEN,Pelajar / Mahasiswa,1059
2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,KENARI,Pelajar / Mahasiswa,1574
2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,PASEBAN,Pelajar / Mahasiswa,3914
2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,KRAMAT,Pelajar / Mahasiswa,4571
2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,KWITANG,Pelajar / Mahasiswa,2304
2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,Pelajar / Mahasiswa,3006
2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,Pelajar / Mahasiswa,4114
2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,Pelajar / Mahasiswa,5908
2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,Pelajar / Mahasiswa,3529
2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,MENTENG,Pelajar / Mahasiswa,4047
2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,PEGANGSAAN,Pelajar / Mahasiswa,3809
2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,CIKINI,Pelajar / Mahasiswa,1327
2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,GONDANGDIA,Pelajar / Mahasiswa,782
2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,KEBON SIRIH,Pelajar / Mahasiswa,1980
2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,GELORA,Pelajar / Mahasiswa,513
2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,Pelajar / Mahasiswa,3543
2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KARET TENGSIN,Pelajar / Mahasiswa,2653
2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,PETAMBURAN,Pelajar / Mahasiswa,5380
2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KEBON MELATI,Pelajar / Mahasiswa,4826
2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,Pelajar / Mahasiswa,3631
2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,Pelajar / Mahasiswa,1941
2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,Pelajar / Mahasiswa,5869
2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,Pelajar / Mahasiswa,3034
2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,GALUR,Pelajar / Mahasiswa,2624
2015,PROVINSI DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,TANAH TINGGI,Pelajar / Mahasiswa,5979
2015,PROVINSI DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,Pelajar / Mahasiswa,13481
2015,PROVINSI DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,Pelajar / Mahasiswa,1413
2015,PROVINSI DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,Pelajar / Mahasiswa,4569
