tahun,nama_provinsi,nama_kabupaten_kota,nama_kecamatan,nama_kelurahan,jenis_kelamin,jumlah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,Laki-laki,7904,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,TEBET,TEBET TIMUR,Laki-laki,5219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,TEBET,TEBET BARAT,Laki-laki,6256,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,TEBET,MENTENG DALAM,Laki-laki,11049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,TEBET,KEBON BARU,Laki-laki,10390,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,TEBET,BUKIT DURI,Laki-laki,10459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,TEBET,MANGGARAI SELATAN,Laki-laki,7011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,TEBET,MANGGARAI,Laki-laki,8915,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,Laki-laki,927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,Laki-laki,823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,Laki-laki,4750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KARET,Laki-laki,3046,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,Laki-laki,8375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,Laki-laki,8186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,GUNTUR,Laki-laki,1181,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KUNINGAN TIMUR,Laki-laki,1892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,Laki-laki,5665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,Laki-laki,6657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,Laki-laki,13329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,Laki-laki,9887,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,Laki-laki,4102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,Laki-laki,7564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,JATI PADANG,Laki-laki,11119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,Laki-laki,8057,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,Laki-laki,11836,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,Laki-laki,17028,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,Laki-laki,10898,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,Laki-laki,13047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,Laki-laki,13187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,Laki-laki,15844,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,Laki-laki,11881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,Laki-laki,13020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,Laki-laki,13224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,Laki-laki,12249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,Laki-laki,15363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,Laki-laki,10643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PONDOK LABU,Laki-laki,13116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,Laki-laki,6586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,Laki-laki,8025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,Laki-laki,784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,Laki-laki,2775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,Laki-laki,4500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,Laki-laki,933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,Laki-laki,1623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,Laki-laki,950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PULO,Laki-laki,1656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,Laki-laki,3629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,GANDARIA UTARA,Laki-laki,11813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,Laki-laki,10378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PANCORAN,Laki-laki,5728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,KALIBATA,Laki-laki,12371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,RAWA JATI,Laki-laki,5996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,DUREN TIGA,Laki-laki,8437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PENGADEGAN,Laki-laki,6332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,CIKOKO,Laki-laki,3377,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,JAGAKARSA,Laki-laki,17533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,SRENGSENG SAWAH,Laki-laki,16817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIGANJUR,Laki-laki,10748,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,LENTENG AGUNG,Laki-laki,15411,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,TANJUNG BARAT,Laki-laki,11362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,JAGAKARSA,CIPEDAK,Laki-laki,10327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PESANGGRAHAN,Laki-laki,7999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,BINTARO,Laki-laki,15207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN UTARA,Laki-laki,15436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,PETUKANGAN SELATAN,Laki-laki,10465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PESANGGRAHAN,ULUJAMI,Laki-laki,12018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,PISANGAN BARU,Laki-laki,9675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,UTAN KAYU UTARA,Laki-laki,8791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,KAYU MANIS,Laki-laki,7750,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,PAL MERIAM,Laki-laki,6154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,KEBON MANGGIS,Laki-laki,5169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MATRAMAN,UTAN KAYU SELATAN,Laki-laki,10134,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PULO GADUNG,Laki-laki,10687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,PISANGAN TIMUR,Laki-laki,12469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,CIPINANG,Laki-laki,12226,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,JATINEGARA KAUM,Laki-laki,7502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,RAWAMANGUN,Laki-laki,11454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,KAYU PUTIH,Laki-laki,12426,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PULO GADUNG,JATI,Laki-laki,9788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,KAMPUNG MELAYU,Laki-laki,7972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BIDARA CINA,Laki-laki,11178,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,BALI MESTER,Laki-laki,2947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,RAWA BUNGA,Laki-laki,6504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG CEMPEDAK,Laki-laki,9583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG MUARA,Laki-laki,16929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR SELATAN,Laki-laki,10438,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,JATINEGARA,CIPINANG BESAR UTARA,Laki-laki,14734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,KRAMAT JATI,Laki-laki,10498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,KAMPUNG TENGAH,Laki-laki,12705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,DUKUH,Laki-laki,7234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BATU AMPAR,Laki-laki,13630,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,BALE KAMBANG,Laki-laki,8108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CILILITAN,Laki-laki,12166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,KRAMAT JATI,CAWANG,Laki-laki,10368,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,GEDONG,Laki-laki,10482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,BARU,Laki-laki,7124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,CIJANTUNG,Laki-laki,12073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,KALISARI,Laki-laki,12145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,PASAR REBO,PEKAYON,Laki-laki,12821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,JATINEGARA,Laki-laki,27051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,RAWA TERATE,Laki-laki,8713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PENGGILINGAN,Laki-laki,28519,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,Laki-laki,17512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,Laki-laki,27363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,Laki-laki,8789,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,Laki-laki,17994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,Laki-laki,17615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,Laki-laki,18317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,KLENDER,Laki-laki,21104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,Laki-laki,20086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,Laki-laki,8143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,MALAKA JAYA,Laki-laki,9150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,Laki-laki,10142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MAKASAR,MAKASAR,Laki-laki,10445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MAKASAR,PINANG RANTI,Laki-laki,7877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MAKASAR,KEBON PALA,Laki-laki,14459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,Laki-laki,8231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,Laki-laki,12727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIRACAS,CIRACAS,Laki-laki,19141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIRACAS,CIBUBUR,Laki-laki,18900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,Laki-laki,13471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIRACAS,SUSUKAN,Laki-laki,11619,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIRACAS,RAMBUTAN,Laki-laki,10833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,Laki-laki,7145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,Laki-laki,7560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,PONDOK RANGGON,Laki-laki,6875,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,MUNJUL,Laki-laki,6760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,SETU,Laki-laki,5579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,Laki-laki,7601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,Laki-laki,17962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CEGER,Laki-laki,5500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTR,P. PANGGANG,Perempuan,297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTR,P. KELAPA,Perempuan,305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTR,P. HARAPAN,Perempuan,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU SLT,P. UNTUNG JAWA,Perempuan,82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU SLT,P. TIDUNG,Perempuan,235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU SLT,P. PARI,Perempuan,129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA PUSAT,GAMBIR,GAMBIR,Perempuan,281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,PROVINSI DKI JAKARTA,JAKARTA PUSAT,GAMBIR,CIDENG,Perempuan,1603,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
